"acres"|"acquisitioncost"|"areaname"|"agency"
651.730680391038|0|"San Juan"|"FEDERAL"
106167.160478321|0|"Skagit"|"FEDERAL"
163513.50893605|0|"Skamania"|"FEDERAL"
133647.870921331|0|"Snohomish"|"FEDERAL"
4767.21161305852|0|"Spokane"|"FEDERAL"
60093.821080951|0|"Stevens"|"FEDERAL"
4531.91807459956|0|"Thurston"|"FEDERAL"
570.947928024557|0|"Wahkiakum"|"FEDERAL"
3300.10449973613|0|"Walla Walla"|"FEDERAL"
186224.391774564|0|"Whatcom"|"FEDERAL"
1843.26263757319|0|"Whitman"|"FEDERAL"
137880.017909239|0|"Yakima"|"FEDERAL"
792.746339420323|269470|"Adams"|"HABITAT AND PASSIVE RECREATION"
9330.79880272582|19213646|"Asotin"|"HABITAT AND PASSIVE RECREATION"
6655.42580918669|0|"Benton"|"HABITAT AND PASSIVE RECREATION"
14026.1313589406|3960527.07|"Chelan"|"HABITAT AND PASSIVE RECREATION"
120633.276105395|19762626.32|"Clallam"|"HABITAT AND PASSIVE RECREATION"
2828.28540161112|742500|"Clark"|"HABITAT AND PASSIVE RECREATION"
2502.86982435394|1182000|"Columbia"|"HABITAT AND PASSIVE RECREATION"
3694.0989313122|368000|"Cowlitz"|"HABITAT AND PASSIVE RECREATION"
4446.55865518313|1689633.27|"Douglas"|"HABITAT AND PASSIVE RECREATION"
1024.10709245896|0|"Ferry"|"HABITAT AND PASSIVE RECREATION"
2484.28277484449|1405272|"Franklin"|"HABITAT AND PASSIVE RECREATION"
1856.93412064337|920000|"Garfield"|"HABITAT AND PASSIVE RECREATION"
10848.266906089|2752003.92|"Grant"|"HABITAT AND PASSIVE RECREATION"
34510.8702682464|5256399.61|"Grays Harbor"|"HABITAT AND PASSIVE RECREATION"
40371.8056993187|27560115.71|"Island"|"HABITAT AND PASSIVE RECREATION"
48363.2441669736|5014239.67|"Jefferson"|"HABITAT AND PASSIVE RECREATION"
22088.4646914827|24525496.04|"King"|"HABITAT AND PASSIVE RECREATION"
20931.9377682998|4847600.2|"Kitsap"|"HABITAT AND PASSIVE RECREATION"
45211.5968552905|37365942.12|"Kittitas"|"HABITAT AND PASSIVE RECREATION"
5162.05078940552|1045715.63|"Klickitat"|"HABITAT AND PASSIVE RECREATION"
