"acres"|"acquisitioncost"|"areaname"|"agency"
34081.1915875982|0|"35"|"FEDERAL"
4.89404936492963|0|"36"|"FEDERAL"
28.736843638179|0|"38"|"FEDERAL"
285726.883937372|0|"39"|"FEDERAL"
651.954889066621|0|"40"|"FEDERAL"
186237.232457779|0|"42"|"FEDERAL"
0.0346757223160574|0|"44"|"FEDERAL"
99.4621930808515|0|"49"|"FEDERAL"
203.908149876384|0|"01"|"HABITAT AND PASSIVE RECREATION"
579.297268836676|2278603.57|"02"|"HABITAT AND PASSIVE RECREATION"
77.8907839333792|72312|"03"|"HABITAT AND PASSIVE RECREATION"
2468.73862178155|760099.06|"04"|"HABITAT AND PASSIVE RECREATION"
1117.4544792097|15529685.08|"05"|"HABITAT AND PASSIVE RECREATION"
1236.86658863375|75608.25|"06"|"HABITAT AND PASSIVE RECREATION"
15835.2744134978|30744220.47|"07"|"HABITAT AND PASSIVE RECREATION"
1918.51093152526|0|"08"|"HABITAT AND PASSIVE RECREATION"
16625.3561786542|21867701|"09"|"HABITAT AND PASSIVE RECREATION"
50038.8612825067|45014417.05|"10"|"HABITAT AND PASSIVE RECREATION"
73.736584116224|0|"11"|"HABITAT AND PASSIVE RECREATION"
29137.6730647705|46071448.83|"12"|"HABITAT AND PASSIVE RECREATION"
61646.0419324247|40468047.77|"13"|"HABITAT AND PASSIVE RECREATION"
20538.8931443308|20200138.63|"14"|"HABITAT AND PASSIVE RECREATION"
1349.63945677026|69317.74|"15"|"HABITAT AND PASSIVE RECREATION"
8733.186062199|1182000|"16"|"HABITAT AND PASSIVE RECREATION"
27.3905138786783|0|"17"|"HABITAT AND PASSIVE RECREATION"
1190.83905034759|242500|"18"|"HABITAT AND PASSIVE RECREATION"
39222.2979283302|16734665.44|"19"|"HABITAT AND PASSIVE RECREATION"
4310.65231751097|6998810.24|"20"|"HABITAT AND PASSIVE RECREATION"
2715.06279409927|0|"21"|"HABITAT AND PASSIVE RECREATION"
3380.79391172572|0|"22"|"HABITAT AND PASSIVE RECREATION"
15229.1828692066|30350|"23"|"HABITAT AND PASSIVE RECREATION"
195301.738490027|26524657.78|"24"|"HABITAT AND PASSIVE RECREATION"
3.59399286686682|0|"25"|"HABITAT AND PASSIVE RECREATION"
11228.8470735279|10654442.16|"26"|"HABITAT AND PASSIVE RECREATION"
2023.11284355115|610020|"27"|"HABITAT AND PASSIVE RECREATION"
4267.22811427644|0|"28"|"HABITAT AND PASSIVE RECREATION"
37.9060574311768|0|"29"|"HABITAT AND PASSIVE RECREATION"
1013.64000676787|310|"30"|"HABITAT AND PASSIVE RECREATION"
447.563741654185|2420615.81|"31"|"HABITAT AND PASSIVE RECREATION"
1604.82743564725|0|"32"|"HABITAT AND PASSIVE RECREATION"
1216.51061827687|46571|"33"|"HABITAT AND PASSIVE RECREATION"
8884.98490591284|13000|"34"|"HABITAT AND PASSIVE RECREATION"
13308.4263624038|12504951.18|"35"|"HABITAT AND PASSIVE RECREATION"
2643.66762655822|0|"36"|"HABITAT AND PASSIVE RECREATION"
879.327511992707|0|"37"|"HABITAT AND PASSIVE RECREATION"
5060.98436617383|0|"38"|"HABITAT AND PASSIVE RECREATION"
3063.60921266061|1756987.2|"39"|"HABITAT AND PASSIVE RECREATION"
78137.633586269|17033621.51|"40"|"HABITAT AND PASSIVE RECREATION"
1593.40104429396|2714386|"41"|"HABITAT AND PASSIVE RECREATION"
42433.037223509|1332122|"42"|"HABITAT AND PASSIVE RECREATION"
323.464164703031|0|"43"|"HABITAT AND PASSIVE RECREATION"
651.630391858305|3230000|"44"|"HABITAT AND PASSIVE RECREATION"
442.669588996811|0|"45"|"HABITAT AND PASSIVE RECREATION"
953.480321743579|0|"46"|"HABITAT AND PASSIVE RECREATION"
176.225726698801|275000|"47"|"HABITAT AND PASSIVE RECREATION"
1192.61162797034|5203928.15|"48"|"HABITAT AND PASSIVE RECREATION"
1369.77459413041|500000|"49"|"HABITAT AND PASSIVE RECREATION"
7.39938175933813|0|"01"|"OTHER PUBLIC"
29.048325887787|440000|"02"|"OTHER PUBLIC"
0.0733476682969435|0|"03"|"OTHER PUBLIC"
1.02504800707136|876000|"04"|"OTHER PUBLIC"
1.5417607492512|0|"05"|"OTHER PUBLIC"
38.3095176751652|0|"07"|"OTHER PUBLIC"
452.207820583048|0|"09"|"OTHER PUBLIC"
