"acres"|"acquisitioncost"|"areaname"|"agency"
5834.98968547917|0|"30"|"PROPOSED DNR"
56339.935560334|0|"31"|"PROPOSED DNR"
2993.71406577583|0|"32"|"PROPOSED DNR"
7228.86357446578|0|"33"|"PROPOSED DNR"
17083.5221843387|0|"34"|"PROPOSED DNR"
188630.858312524|0|"35"|"PROPOSED DNR"
4921.16123832323|0|"36"|"PROPOSED DNR"
3531.61113435767|0|"37"|"PROPOSED DNR"
49844.3062208545|0|"39"|"PROPOSED DNR"
8360.55443058453|0|"41"|"PROPOSED DNR"
1921.46821264454|0|"43"|"PROPOSED DNR"
13405.2771256631|0|"45"|"PROPOSED DNR"
4366.27368922452|0|"46"|"PROPOSED DNR"
8246.24877438699|0|"47"|"PROPOSED DNR"
5883.15454605744|0|"48"|"PROPOSED DNR"
102283.674878149|0|"5"|"PROPOSED DNR"
341995.726485929|0|"7"|"PROPOSED DNR"
246398.88860237|0|"9"|"PROPOSED DNR"
1743.97079744542|0|"1"|"PROPOSED PARKS"
3.4858968650874|0|"10"|"PROPOSED PARKS"
6202.45311311603|0|"11"|"PROPOSED PARKS"
4.09888952906661|0|"12"|"PROPOSED PARKS"
72.0294343524248|0|"13"|"PROPOSED PARKS"
30.4028310796602|0|"14"|"PROPOSED PARKS"
69222.4125558346|0|"19"|"PROPOSED PARKS"
98195.0958496917|0|"2"|"PROPOSED PARKS"
37.4589627816777|0|"20"|"PROPOSED PARKS"
94.4451767514991|0|"22"|"PROPOSED PARKS"
70.1666709799464|0|"23"|"PROPOSED PARKS"
502973.563549288|0|"24"|"PROPOSED PARKS"
8662.2802600423|0|"25"|"PROPOSED PARKS"
22731.5300326477|0|"26"|"PROPOSED PARKS"
6939.97846129294|0|"27"|"PROPOSED PARKS"
25304.3274291566|0|"28"|"PROPOSED PARKS"
5082.00079096148|0|"29"|"PROPOSED PARKS"
6194.96216667076|0|"30"|"PROPOSED PARKS"
119997.560064337|0|"31"|"PROPOSED PARKS"
2993.24363115041|0|"32"|"PROPOSED PARKS"
7228.86357446578|0|"33"|"PROPOSED PARKS"
17068.9854533005|0|"34"|"PROPOSED PARKS"
136003.888884114|0|"35"|"PROPOSED PARKS"
4910.57989174513|0|"36"|"PROPOSED PARKS"
3531.61113435767|0|"37"|"PROPOSED PARKS"
49844.3062208545|0|"39"|"PROPOSED PARKS"
